player_a,player_b,color_a,color_b,condition,round_type,exec_score_a,upside_score_a,score_a,exec_score_b,upside_score_b,score_b,winner_score,loser_score,prediction,actual_winner,correct
Garrick Higgo,Pontus Nyholm,Orange,Yellow,Moderate,Closing,11.8,13.94,12.870000000000001,-2.31,-0.46,-1.385,12.870000000000001,-1.385,Garrick Higgo,Pontus Nyholm,False
Eric Cole,Daniel Berger,Yellow,Yellow,Moderate,Closing,-2.31,-0.46,-1.385,-2.31,-0.46,-1.385,-1.385,-1.385,TIE,Eric Cole,
Brooks Koepka,Ben Silverman,Blue,Yellow,Moderate,Closing,-1.03,-10.32,-5.675,-2.31,-0.46,-1.385,-1.385,-5.675,Ben Silverman,Brooks Koepka,False
Rasmus Neergaard-Petersen,Ryan Gerard,Blue,Blue,Moderate,Closing,-1.03,-10.32,-5.675,-1.03,-10.32,-5.675,-5.675,-5.675,TIE,Ryan Gerard,
Nicolai Hojgaard,Mackenzie Hughes,Blue,Purple,Moderate,Closing,-1.09,6.85,2.88,5.93,1.08,3.505,3.505,2.88,Mackenzie Hughes,Nicolai Hojgaard,False
Kevin Roy,Zach Bauchou,Yellow,Yellow,Moderate,Closing,-2.31,-0.46,-1.385,-2.31,-0.46,-1.385,-1.385,-1.385,TIE,Push,
Max Homa,Kevin Streelman,Purple,Green,Moderate,Closing,5.93,1.08,3.505,3.31,5.65,4.48,4.48,3.505,Kevin Streelman,Max Homa,False
Steven Fisk,Lee Hodges,Yellow,Yellow,Moderate,Closing,-2.31,-0.46,-1.385,-2.31,-0.46,-1.385,-1.385,-1.385,TIE,Steven Fisk,
Matthieu Pavon,Sudarshan Yellamaraju,Purple,Yellow,Moderate,Closing,5.93,1.08,3.505,-2.31,-0.46,-1.385,3.505,-1.385,Matthieu Pavon,Push,
Chad Ramey,Adrien Dumont De Chassart,Purple,Yellow,Moderate,Closing,5.93,4.06,4.994999999999999,-2.31,-0.46,-1.385,4.994999999999999,-1.385,Chad Ramey,Chad Ramey,True
Rasmus Hojgaard,Thorbjorn Olesen,Blue,Blue,Moderate,Closing,-1.09,6.85,2.88,-1.09,6.85,2.88,2.88,2.88,TIE,Rasmus Hojgaard,
Kristoffer Reitan,Mark Hubbard,Orange,Blue,Moderate,Closing,11.8,13.94,12.870000000000001,-1.09,6.85,2.88,12.870000000000001,2.88,Kristoffer Reitan,Kristoffer Reitan,True
William Mouw,Aaron Rai,Yellow,Yellow,Moderate,Closing,-2.31,-0.46,-1.385,-2.31,-0.46,-1.385,-1.385,-1.385,TIE,William Mouw,
Matti Schmid,Takumi Kanaya,Yellow,Yellow,Moderate,Closing,-2.08,-4.53,-3.305,-2.31,-0.46,-1.385,-1.385,-3.305,Takumi Kanaya,Matti Schmid,False
Patton Kizzire,Zecheng Dou,Blue,Blue,Moderate,Closing,-1.03,-10.32,-5.675,-1.09,6.85,2.88,2.88,-5.675,Zecheng Dou,Push,
Beau Hossler,Keith Mitchell,Blue,Yellow,Moderate,Closing,-1.03,-10.32,-5.675,-2.31,-0.46,-1.385,-1.385,-5.675,Keith Mitchell,Keith Mitchell,True
A.J. Ewart,Joel Dahmen,Yellow,Blue,Moderate,Closing,-2.31,-0.46,-1.385,-1.09,6.85,2.88,2.88,-1.385,Joel Dahmen,Joel Dahmen,True
Jimmy Stanger,Ricky Castillo,Yellow,Green,Moderate,Closing,-2.31,-0.46,-1.385,3.31,-1.71,0.8,0.8,-1.385,Ricky Castillo,Ricky Castillo,True
Nico Echavarria,Taylor Moore,Yellow,Purple,Moderate,Closing,-2.31,-4.53,-3.42,5.93,4.06,4.994999999999999,4.994999999999999,-3.42,Taylor Moore,Taylor Moore,True
Shane Lowry,Austin Smotherman,Yellow,Blue,Moderate,Closing,-2.31,-4.53,-3.42,-1.09,6.85,2.88,2.88,-3.42,Austin Smotherman,Push,
Darius Van Driel,Rikuya Hoshino,Yellow,Yellow,Moderate,Closing,-2.31,-0.46,-1.385,-2.31,-0.46,-1.385,-1.385,-1.385,TIE,Push,
Herman Loubser,Keenan Davidse,Yellow,Yellow,Moderate,Closing,-2.31,-0.46,-1.385,-2.31,-4.53,-3.42,-1.385,-3.42,Herman Loubser,Herman Loubser,True
Kiradech Aphibarnrat,Johannes Veerman,Blue,Yellow,Moderate,Closing,-1.09,6.85,2.88,-2.31,-0.46,-1.385,2.88,-1.385,Kiradech Aphibarnrat,Johannes Veerman,False
Romain Langasque,JC Ritchie,Yellow,Yellow,Moderate,Closing,-2.31,-0.46,-1.385,-2.31,-4.53,-3.42,-1.385,-3.42,Romain Langasque,Romain Langasque,True
Sam Bairstow,Rafa Cabrera Bello,Purple,Yellow,Moderate,Closing,5.93,4.06,4.994999999999999,-2.31,-0.46,-1.385,4.994999999999999,-1.385,Sam Bairstow,Rafa Cabrera Bello,False
Jayden Schaper,Dean Burmester,Yellow,Yellow,Moderate,Closing,-2.31,-0.46,-1.385,-2.31,-0.46,-1.385,-1.385,-1.385,TIE,Push,
Andy Sullivan,Alejandro Del Rey,Yellow,Yellow,Moderate,Closing,-2.31,-0.46,-1.385,-2.31,-0.46,-1.385,-1.385,-1.385,TIE,Alejandro Del Rey,
Adrian Otaegui,Joe Dean,Green,Green,Moderate,Closing,3.31,5.65,4.48,3.31,5.65,4.48,4.48,4.48,TIE,Adrian Otaegui,
Branden Grace,Angel Ayora,Orange,Blue,Moderate,Closing,11.8,13.94,12.870000000000001,-1.09,6.85,2.88,12.870000000000001,2.88,Branden Grace,Angel Ayora,False
Daniel Van Tonder,Kieron Van Wyk,Green,Yellow,Moderate,Closing,3.31,5.65,4.48,-2.31,-0.46,-1.385,4.48,-1.385,Daniel Van Tonder,Daniel Van Tonder,True
Frederic Lacroix,Calum Hill,Orange,Green,Moderate,Closing,11.8,13.94,12.870000000000001,3.31,-1.71,0.8,12.870000000000001,0.8,Frederic Lacroix,Frederic Lacroix,True
Nathan Kimsey,Francesco Laporta,Yellow,Blue,Moderate,Closing,-2.31,-4.53,-3.42,-1.03,-10.32,-5.675,-3.42,-5.675,Nathan Kimsey,Francesco Laporta,False
Hennie Du Plessis,Casey Jarvis,Green,Yellow,Moderate,Closing,0.21,5.65,2.93,-2.31,-0.46,-1.385,2.93,-1.385,Hennie Du Plessis,Casey Jarvis,False
Alex Smalley,Max McGreevy,Purple,Orange,Moderate,Closing,5.93,4.06,4.994999999999999,11.8,13.94,12.870000000000001,12.870000000000001,4.994999999999999,Max McGreevy,Max McGreevy,True
David Ford,John Parry,Purple,Blue,Moderate,Closing,0.75,4.06,2.405,-1.09,6.85,2.88,2.88,2.405,John Parry,David Ford,False
Haotong Li,Christiaan Bezuidenhout,Blue,Blue,Moderate,Closing,-1.09,6.85,2.88,-1.09,6.85,2.88,2.88,2.88,TIE,Haotong Li,
Seamus Power,Adrien Saddier,Yellow,Yellow,Moderate,Closing,-2.31,-0.46,-1.385,-2.31,-4.53,-3.42,-1.385,-3.42,Seamus Power,Seamus Power,True
Matt Wallace,Michael Brennan,Orange,Yellow,Moderate,Closing,1.67,2.71,2.19,-2.31,-0.46,-1.385,2.19,-1.385,Matt Wallace,Matt Wallace,True
Patrick Fishburn,Ben Silverman,Green,Yellow,Moderate,Closing,3.31,-1.71,0.8,-2.31,-0.46,-1.385,0.8,-1.385,Patrick Fishburn,Patrick Fishburn,True
Austin Eckroat,Daniel Brown,Yellow,Purple,Moderate,Closing,-2.08,-4.53,-3.305,5.93,4.06,4.994999999999999,4.994999999999999,-3.305,Daniel Brown,Push,
Jordan Smith,Mackenzie Hughes,Purple,Purple,Moderate,Closing,5.93,1.08,3.505,5.93,1.08,3.505,3.505,3.505,TIE,Push,
Eric Cole,Garrick Higgo,Yellow,Orange,Moderate,Closing,-2.31,-0.46,-1.385,11.8,13.94,12.870000000000001,12.870000000000001,-1.385,Garrick Higgo,Eric Cole,False
Brooks Koepka,Daniel Berger,Blue,Yellow,Moderate,Closing,-1.03,-10.32,-5.675,-2.31,-0.46,-1.385,-1.385,-5.675,Daniel Berger,Brooks Koepka,False
Rasmus Neergaard-Petersen,Ryan Gerard,Blue,Blue,Moderate,Closing,-1.03,-10.32,-5.675,-1.03,-10.32,-5.675,-5.675,-5.675,TIE,Ryan Gerard,
Nicolai Hojgaard,Rasmus Hojgaard,Blue,Blue,Moderate,Closing,-1.09,6.85,2.88,-1.09,6.85,2.88,2.88,2.88,TIE,Nicolai Hojgaard,
Zach Bauchou,Chad Ramey,Yellow,Purple,Moderate,Closing,-2.31,-0.46,-1.385,5.93,4.06,4.994999999999999,4.994999999999999,-1.385,Chad Ramey,Push,
Kevin Roy,Max Homa,Yellow,Purple,Moderate,Closing,-2.31,-0.46,-1.385,5.93,1.08,3.505,3.505,-1.385,Max Homa,Max Homa,True
Lee Hodges,Steven Fisk,Yellow,Yellow,Moderate,Closing,-2.31,-0.46,-1.385,-2.31,-0.46,-1.385,-1.385,-1.385,TIE,Steven Fisk,
Sudarshan Yellamaraju,Adrien Dumont De Chassart,Yellow,Yellow,Moderate,Closing,-2.31,-0.46,-1.385,-2.31,-0.46,-1.385,-1.385,-1.385,TIE,Sudarshan Yellamaraju,
Thorbjorn Olesen,Kristoffer Reitan,Blue,Orange,Moderate,Closing,-1.09,6.85,2.88,11.8,13.94,12.870000000000001,12.870000000000001,2.88,Kristoffer Reitan,Kristoffer Reitan,True
Mark Hubbard,Matti Schmid,Blue,Yellow,Moderate,Closing,-1.09,6.85,2.88,-2.08,-4.53,-3.305,2.88,-3.305,Mark Hubbard,Matti Schmid,False
Aaron Rai,Keith Mitchell,Yellow,Yellow,Moderate,Closing,-2.31,-0.46,-1.385,-2.31,-0.46,-1.385,-1.385,-1.385,TIE,Keith Mitchell,
Takumi Kanaya,William Mouw,Yellow,Yellow,Moderate,Closing,-2.31,-0.46,-1.385,-2.31,-0.46,-1.385,-1.385,-1.385,TIE,William Mouw,
Zecheng Dou,Beau Hossler,Blue,Blue,Moderate,Closing,-1.09,6.85,2.88,-1.03,-10.32,-5.675,2.88,-5.675,Zecheng Dou,Zecheng Dou,True
Patton Kizzire,A.J. Ewart,Blue,Yellow,Moderate,Closing,-1.03,-10.32,-5.675,-2.31,-0.46,-1.385,-1.385,-5.675,A.J. Ewart,Patton Kizzire,False
Joel Dahmen,Ricky Castillo,Blue,Green,Moderate,Closing,-1.09,6.85,2.88,3.31,-1.71,0.8,2.88,0.8,Joel Dahmen,Push,
Nico Echavarria,Shane Lowry,Yellow,Yellow,Moderate,Closing,-2.31,-4.53,-3.42,-2.31,-4.53,-3.42,-3.42,-3.42,TIE,Nico Echavarria,
Ricky Castillo,Danny Walker,Blue,Yellow,Moderate,Closing,-1.03,6.85,2.9099999999999997,-2.08,-4.53,-3.305,2.9099999999999997,-3.305,Ricky Castillo,Danny Walker,False
Steven Fisk,Kristoffer Reitan,Yellow,Yellow,Moderate,Closing,-2.08,-4.53,-3.305,-2.31,-0.46,-1.385,-1.385,-3.305,Kristoffer Reitan,Steven Fisk,False
Rico Hoey,Daniel Berger,Blue,Green,Moderate,Closing,-1.03,6.85,2.9099999999999997,0.21,5.65,2.93,2.93,2.9099999999999997,Daniel Berger,Rico Hoey,False
Tony Finau,Seamus Power,Yellow,Yellow,Moderate,Closing,-2.08,-0.46,-1.27,-2.31,-4.53,-3.42,-1.27,-3.42,Tony Finau,Push,
Hideki Matsuyama,Michael Brennan,Yellow,Yellow,Moderate,Closing,-2.31,-0.46,-1.385,-2.08,-4.53,-3.305,-1.385,-3.305,Hideki Matsuyama,Hideki Matsuyama,True
Rickie Fowler,Jordan Spieth,Blue,Yellow,Moderate,Closing,-1.03,6.85,2.9099999999999997,-2.08,-4.53,-3.305,2.9099999999999997,-3.305,Rickie Fowler,Jordan Spieth,False
Nico Echavarria,Rory McIlroy,Blue,Yellow,Moderate,Closing,-1.03,-10.32,-5.675,-2.31,-0.46,-1.385,-1.385,-5.675,Rory McIlroy,Rory McIlroy,True
Eric Cole,Kevin Roy,Yellow,Yellow,Moderate,Closing,-2.08,-4.53,-3.305,-2.08,-4.53,-3.305,-3.305,-3.305,TIE,Eric Cole,
Bud Cauley,Sam Stevens,Blue,Yellow,Moderate,Closing,-1.03,-10.32,-5.675,-2.31,-4.53,-3.42,-3.42,-5.675,Sam Stevens,Bud Cauley,False
Nicolai Hojgaard,Chris Kirk,Yellow,Green,Moderate,Closing,-2.31,-0.46,-1.385,0.21,-1.71,-0.75,-0.75,-1.385,Chris Kirk,Push,
Patrick Cantlay,J.T. Poston,Blue,Yellow,Moderate,Closing,-1.03,6.85,2.9099999999999997,-2.31,-4.53,-3.42,2.9099999999999997,-3.42,Patrick Cantlay,Patrick Cantlay,True
Andrew Putnam,Lee Hodges,Orange,Green,Moderate,Closing,1.67,2.71,2.19,0.21,-1.71,-0.75,2.19,-0.75,Andrew Putnam,Andrew Putnam,True
Taylor Moore,Alex Noren,Blue,Green,Moderate,Closing,-1.03,-10.32,-5.675,0.21,-1.71,-0.75,-0.75,-5.675,Alex Noren,Alex Noren,True
Adam Scott,Taylor Pendrith,Yellow,Blue,Moderate,Closing,-2.08,-4.53,-3.305,-1.03,-10.32,-5.675,-3.305,-5.675,Adam Scott,Taylor Pendrith,False
Zach Bauchou,Stephan Jaeger,Yellow,Yellow,Moderate,Closing,-2.31,-4.53,-3.42,-2.31,-0.46,-1.385,-1.385,-3.42,Stephan Jaeger,Zach Bauchuz,False
Ryan Gerard,Chad Ramey,Purple,Blue,Moderate,Closing,0.75,1.08,0.915,-1.03,-10.32,-5.675,0.915,-5.675,Ryan Gerard,Push,
Matti Schmid,Wyndham Clark,Yellow,Blue,Moderate,Closing,-2.31,-0.46,-1.385,-1.03,-10.32,-5.675,-1.385,-5.675,Matti Schmid,Wyndham Clark,False
Max McGreevy,Nick Taylor,Yellow,Yellow,Moderate,Closing,-2.31,-0.46,-1.385,-2.08,-4.53,-3.305,-1.385,-3.305,Max McGreevy,Nick Taylor,False
Sam Burns,Max Homa,Blue,Orange,Moderate,Closing,-1.03,-10.32,-5.675,11.8,13.94,12.870000000000001,12.870000000000001,-5.675,Max Homa,Max Homa,True
Si Woo Kim,Joe Highsmith,Yellow,Green,Moderate,Closing,-2.08,-4.53,-3.305,0.21,-1.71,-0.75,-0.75,-3.305,Joe Highsmith,Joe Highsmith,True
Keith Mitchell,Tommy Fleetwood,Blue,Blue,Moderate,Closing,-1.03,6.85,2.9099999999999997,-1.09,6.85,2.88,2.9099999999999997,2.88,Keith Mitchell,Tommy Fleetwood,False
Min Woo Lee,Jason Day,Yellow,Yellow,Moderate,Closing,-2.31,-0.46,-1.385,-2.31,-0.46,-1.385,-1.385,-1.385,TIE,Min Woo Lee,
Chris Gotterup,Akshay Bhatia,Yellow,Blue,Moderate,Closing,-2.31,-4.53,-3.42,-1.09,6.85,2.88,2.88,-3.42,Akshay Bhatia,Akshay Bhatia,True
Maverick McNealy,Scottie Scheffler,Blue,Yellow,Moderate,Closing,-1.03,6.85,2.9099999999999997,-2.08,-4.53,-3.305,2.9099999999999997,-3.305,Maverick McNealy,Scottie Scheffler,False
Alex Smalley,Patrick Rodgers,Orange,Yellow,Moderate,Closing,1.67,2.71,2.19,-2.08,-0.46,-1.27,2.19,-1.27,Alex Smalley,Patrick Rodgers,False
Keegan Bradley,Brooks Koepka,Green,Yellow,Moderate,Closing,3.31,5.65,4.48,-2.08,-4.53,-3.305,4.48,-3.305,Keegan Bradley,Brooks Koepka,False
Sudarshan Yellamaraju,J.J. Spaun,Yellow,Yellow,Moderate,Closing,-2.31,-4.53,-3.42,-2.08,-4.53,-3.305,-3.305,-3.42,J.J. Spaun,Sudarshan Yellamaraju,False
Ryo Hisatsune,Russell Henley,Blue,Yellow,Moderate,Closing,-1.09,6.85,2.88,-2.31,-4.53,-3.42,2.88,-3.42,Ryo Hisatsune,Push,
William Mouw,Justin Rose,Yellow,Yellow,Moderate,Closing,-2.08,-0.46,-1.27,-2.31,-0.46,-1.385,-1.27,-1.385,William Mouw,Justin Rose,False
Jacob Bridgeman,Sepp Straka,Blue,Yellow,Moderate,Closing,-1.03,6.85,2.9099999999999997,-2.31,-4.53,-3.42,2.9099999999999997,-3.42,Jacob Bridgeman,Sepp Straka,False
Sahith Theegala,Austin Smotherman,Orange,Yellow,Moderate,Closing,1.67,2.71,2.19,-2.31,-0.46,-1.385,2.19,-1.385,Sahith Theegala,Sahith Theegala,True
Xander Schauffele,Robert MacIntyre,Blue,Yellow,Moderate,Closing,-1.09,6.85,2.88,-2.31,-4.53,-3.42,2.88,-3.42,Xander Schauffele,Push,
Justin Thomas,Corey Conners,Yellow,Orange,Moderate,Closing,-2.31,-0.46,-1.385,1.67,2.71,2.19,2.19,-1.385,Corey Conners,Corey Conners,True
Brian Harman,Viktor Hovland,Yellow,Blue,Moderate,Closing,-2.08,-4.53,-3.305,-1.03,6.85,2.9099999999999997,2.9099999999999997,-3.305,Viktor Hovland,Viktor Hovland,True
Cameron Young,Matt Fitzpatrick,Yellow,Orange,Moderate,Closing,-2.08,-4.53,-3.305,1.67,2.71,2.19,2.19,-3.305,Matt Fitzpatrick,Push,
Ludvig Aberg,Michael Thorbjornsen,Yellow,Blue,Moderate,Closing,-2.08,-0.46,-1.27,-1.03,6.85,2.9099999999999997,2.9099999999999997,-1.27,Michael Thorbjornsen,Ludvig Aberg,False
Aaron Cockerill,David Law,Green,Orange,Calm,Closing,0.13,12.61,6.37,-1.42,-2.07,-1.7449999999999999,6.37,-1.7449999999999999,Aaron Cockerill,David Law,False
Jason Scrivener,Darius van Driel,Yellow,Yellow,Calm,Closing,3.54,1.67,2.605,-3.05,-0.51,-1.7799999999999998,2.605,-1.7799999999999998,Jason Scrivener,Darius van Driel,False
Angel Hidalgo,Francesco Molinari,Orange,Yellow,Calm,Closing,-1.42,-2.07,-1.7449999999999999,-3.05,1.67,-0.69,-0.69,-1.7449999999999999,Francesco Molinari,Francesco Molinari,True
David Micheluzzi,Sampson-Yunhe Zheng,Orange,Blue,Calm,Closing,-1.91,1.16,-0.375,-3.09,-4.35,-3.7199999999999998,-0.375,-3.7199999999999998,David Micheluzzi,Sampson-Yunhe Zheng,False
Dan Bradbury,Martin Couvra,Orange,Yellow,Calm,Closing,-1.91,-2.07,-1.9899999999999998,3.54,-0.51,1.5150000000000001,1.5150000000000001,-1.9899999999999998,Martin Couvra,Martin Couvra,True
Brandon Robinson Thompson,Adrian Otaegui,Blue,Blue,Calm,Closing,-8.62,-8.27,-8.445,-3.09,-8.27,-5.68,-5.68,-8.445,Adrian Otaegui,Adrian Otaegui,True
Taehoon Ok,Ross Fisher,Purple,Green,Calm,Closing,-1.47,3.94,1.2349999999999999,7.11,5.46,6.285,6.285,1.2349999999999999,Ross Fisher,Taehoon Ok,False
Eddie Pepperell,Sean Crocker,Blue,Purple,Calm,Closing,-8.62,-8.27,-8.445,-1.47,0.61,-0.43,-0.43,-8.445,Sean Crocker,Eddie Pepperell,False
Taehoon Ok,Bowen Xiao,Purple,Purple,Calm,Closing,-1.47,3.94,1.2349999999999999,-1.47,0.61,-0.43,1.2349999999999999,-0.43,Taehoon Ok,Taehoon Ok,True
Oliver Lindell,Wenyi Ding,Yellow,Yellow,Calm,Closing,3.54,1.67,2.605,-3.05,-0.51,-1.7799999999999998,2.605,-1.7799999999999998,Oliver Lindell,Oliver Lindell,True
Marcus Armitage,Yuto Katsuragawa,Orange,Purple,Calm,Closing,-1.42,-2.07,-1.7449999999999999,-1.47,3.94,1.2349999999999999,1.2349999999999999,-1.7449999999999999,Yuto Katsuragawa,Marcus Armitage,False
Jorge Campillo,Thriston Lawrence,Orange,Yellow,Calm,Closing,-1.91,1.16,-0.375,-3.05,1.67,-0.69,-0.375,-0.69,Jorge Campillo,Jorge Campillo,True
Dylan Frittelli,Jordan Gumberg,Yellow,Orange,Calm,Closing,3.54,-0.51,1.5150000000000001,-1.42,-2.07,-1.7449999999999999,1.5150000000000001,-1.7449999999999999,Dylan Frittelli,Jordan Gumberg,False
