player_a,player_b,color_a,color_b,condition,round_type,exec_ratio_a,upside_ratio_a,score_a,exec_ratio_b,upside_ratio_b,score_b,winner_score,loser_score,prediction,actual_winner,correct
Eric Cole,Kevin Roy,Yellow,Yellow,Moderate,Closing,0.4487,0.4242,0.43645,0.4487,0.4242,0.43645,0.43645,0.43645,TIE,Eric Cole,
Bud Cauley,Sam Stevens,Blue,Yellow,Moderate,Closing,0.4593,0.3664,0.41285,0.4465,0.4242,0.43535,0.43535,0.41285,Sam Stevens,Bud Cauley,False
Nicolai Hojgaard,Chris Kirk,Yellow,Green,Moderate,Closing,0.4465,0.465,0.45575,0.4744,0.43329999999999996,0.45385,0.45575,0.45385,Nicolai Hojgaard,Push,
Patrick Cantlay,J.T. Poston,Blue,Yellow,Moderate,Closing,0.4593,0.5379999999999999,0.4986499999999999,0.4465,0.4242,0.43535,0.4986499999999999,0.43535,Patrick Cantlay,Patrick Cantlay,True
Andrew Putnam,Lee Hodges,Orange,Green,Moderate,Closing,0.48619999999999997,0.4966,0.49139999999999995,0.4744,0.43329999999999996,0.45385,0.49139999999999995,0.45385,Andrew Putnam,Andrew Putnam,True
Taylor Moore,Alex Noren,Blue,Green,Moderate,Closing,0.4593,0.3664,0.41285,0.4744,0.43329999999999996,0.45385,0.45385,0.41285,Alex Noren,Alex Noren,True
Adam Scott,Taylor Pendrith,Yellow,Blue,Moderate,Closing,0.4487,0.4242,0.43645,0.4593,0.3664,0.41285,0.43645,0.41285,Adam Scott,Taylor Pendrith,False
Zach Bauchou,Stephan Jaeger,Yellow,Yellow,Moderate,Closing,0.4465,0.4242,0.43535,0.4465,0.465,0.45575,0.45575,0.43535,Stephan Jaeger,Zach Bauchuz,False
Ryan Gerard,Chad Ramey,Purple,Blue,Moderate,Closing,0.4771,0.4803,0.4787,0.4593,0.3664,0.41285,0.4787,0.41285,Ryan Gerard,Push,
Matti Schmid,Wyndham Clark,Yellow,Blue,Moderate,Closing,0.4465,0.465,0.45575,0.4593,0.3664,0.41285,0.45575,0.41285,Matti Schmid,Wyndham Clark,False
Max McGreevy,Nick Taylor,Yellow,Yellow,Moderate,Closing,0.4465,0.465,0.45575,0.4487,0.4242,0.43645,0.45575,0.43645,Max McGreevy,Nick Taylor,False
Sam Burns,Max Homa,Blue,Orange,Moderate,Closing,0.4593,0.3664,0.41285,0.5876,0.6089,0.59825,0.59825,0.41285,Max Homa,Max Homa,True
Si Woo Kim,Joe Highsmith,Yellow,Green,Moderate,Closing,0.4487,0.4242,0.43645,0.4744,0.43329999999999996,0.45385,0.45385,0.43645,Joe Highsmith,Joe Highsmith,True
Keith Mitchell,Tommy Fleetwood,Blue,Blue,Moderate,Closing,0.4593,0.5379999999999999,0.4986499999999999,0.4587,0.5379999999999999,0.49834999999999996,0.4986499999999999,0.49834999999999996,Keith Mitchell,Tommy Fleetwood,False
Min Woo Lee,Jason Day,Yellow,Yellow,Moderate,Closing,0.4465,0.465,0.45575,0.4465,0.465,0.45575,0.45575,0.45575,TIE,Min Woo Lee,
Chris Gotterup,Akshay Bhatia,Yellow,Blue,Moderate,Closing,0.4465,0.4242,0.43535,0.4587,0.5379999999999999,0.49834999999999996,0.49834999999999996,0.43535,Akshay Bhatia,Akshay Bhatia,True
Maverick McNealy,Scottie Scheffler,Blue,Yellow,Moderate,Closing,0.4593,0.5379999999999999,0.4986499999999999,0.4487,0.4242,0.43645,0.4986499999999999,0.43645,Maverick McNealy,Scottie Scheffler,False
Alex Smalley,Patrick Rodgers,Orange,Yellow,Moderate,Closing,0.48619999999999997,0.4966,0.49139999999999995,0.4487,0.465,0.45685,0.49139999999999995,0.45685,Alex Smalley,Patrick Rodgers,False
Keegan Bradley,Brooks Koepka,Green,Yellow,Moderate,Closing,0.5025999999999999,0.526,0.5143,0.4487,0.4242,0.43645,0.5143,0.43645,Keegan Bradley,Brooks Koepka,False
Sudarshan Yellamaraju,J.J. Spaun,Yellow,Yellow,Moderate,Closing,0.4465,0.4242,0.43535,0.4487,0.4242,0.43645,0.43645,0.43535,J.J. Spaun,Sudarshan Yellamaraju,False
Ryo Hisatsune,Russell Henley,Blue,Yellow,Moderate,Closing,0.4587,0.5379999999999999,0.49834999999999996,0.4465,0.4242,0.43535,0.49834999999999996,0.43535,Ryo Hisatsune,Push,
William Mouw,Justin Rose,Yellow,Yellow,Moderate,Closing,0.4487,0.465,0.45685,0.4465,0.465,0.45575,0.45685,0.45575,William Mouw,Justin Rose,False
Jacob Bridgeman,Sepp Straka,Blue,Yellow,Moderate,Closing,0.4593,0.5379999999999999,0.4986499999999999,0.4465,0.4242,0.43535,0.4986499999999999,0.43535,Jacob Bridgeman,Sepp Straka,False
Sahith Theegala,Austin Smotherman,Orange,Yellow,Moderate,Closing,0.48619999999999997,0.4966,0.49139999999999995,0.4465,0.465,0.45575,0.49139999999999995,0.45575,Sahith Theegala,Sahith Theegala,True
Xander Schauffele,Robert MacIntyre,Blue,Yellow,Moderate,Closing,0.4587,0.5379999999999999,0.49834999999999996,0.4465,0.4242,0.43535,0.49834999999999996,0.43535,Xander Schauffele,Push,
Justin Thomas,Corey Conners,Yellow,Orange,Moderate,Closing,0.4465,0.465,0.45575,0.48619999999999997,0.4966,0.49139999999999995,0.49139999999999995,0.45575,Corey Conners,Corey Conners,True
Brian Harman,Viktor Hovland,Yellow,Blue,Moderate,Closing,0.4487,0.4242,0.43645,0.4593,0.5379999999999999,0.4986499999999999,0.4986499999999999,0.43645,Viktor Hovland,Viktor Hovland,True
Cameron Young,Matt Fitzpatrick,Yellow,Orange,Moderate,Closing,0.4487,0.4242,0.43645,0.48619999999999997,0.4966,0.49139999999999995,0.49139999999999995,0.43645,Matt Fitzpatrick,Push,
Ludvig Aberg,Michael Thorbjornsen,Yellow,Blue,Moderate,Closing,0.4487,0.465,0.45685,0.4593,0.5379999999999999,0.4986499999999999,0.4986499999999999,0.45685,Michael Thorbjornsen,Ludvig Aberg,False
Aaron Cockerill,David Law,Green,Orange,Calm,Closing,0.5724,0.6972,0.6348,0.5569,0.5504,0.55365,0.6348,0.55365,Aaron Cockerill,David Law,False
Jason Scrivener,Darius van Driel,Yellow,Yellow,Calm,Closing,0.6065,0.5879,0.5972,0.5406,0.5660000000000001,0.5533,0.5972,0.5533,Jason Scrivener,Darius van Driel,False
Angel Hidalgo,Francesco Molinari,Orange,Yellow,Calm,Closing,0.5569,0.5504,0.55365,0.5406,0.5879,0.5642499999999999,0.5642499999999999,0.55365,Francesco Molinari,Francesco Molinari,True
David Micheluzzi,Sampson-Yunhe Zheng,Orange,Blue,Calm,Closing,0.5521,0.5828,0.56745,0.5402,0.5276,0.5339,0.56745,0.5339,David Micheluzzi,Sampson-Yunhe Zheng,False
Dan Bradbury,Martin Couvra,Orange,Yellow,Calm,Closing,0.5521,0.5504,0.55125,0.6065,0.5660000000000001,0.58625,0.58625,0.55125,Martin Couvra,Martin Couvra,True
Brandon Robinson Thompson,Adrian Otaegui,Blue,Blue,Calm,Closing,0.4849,0.48840000000000006,0.48665,0.5402,0.48840000000000006,0.5143,0.5143,0.48665,Adrian Otaegui,Adrian Otaegui,True
Taehoon Ok,Ross Fisher,Purple,Green,Calm,Closing,0.5564,0.6104999999999999,0.58345,0.6422,0.6257,0.63395,0.63395,0.58345,Ross Fisher,Taehoon Ok,False
Eddie Pepperell,Sean Crocker,Blue,Purple,Calm,Closing,0.4849,0.48840000000000006,0.48665,0.5564,0.5771999999999999,0.5668,0.5668,0.48665,Sean Crocker,Eddie Pepperell,False
Taehoon Ok,Bowen Xiao,Purple,Purple,Calm,Closing,0.5564,0.6104999999999999,0.58345,0.5564,0.5771999999999999,0.5668,0.58345,0.5668,Taehoon Ok,Taehoon Ok,True
Oliver Lindell,Wenyi Ding,Yellow,Yellow,Calm,Closing,0.6065,0.5879,0.5972,0.5406,0.5660000000000001,0.5533,0.5972,0.5533,Oliver Lindell,Oliver Lindell,True
Marcus Armitage,Yuto Katsuragawa,Orange,Purple,Calm,Closing,0.5569,0.5504,0.55365,0.5564,0.6104999999999999,0.58345,0.58345,0.55365,Yuto Katsuragawa,Marcus Armitage,False
Jorge Campillo,Thriston Lawrence,Orange,Yellow,Calm,Closing,0.5521,0.5828,0.56745,0.5406,0.5879,0.5642499999999999,0.56745,0.5642499999999999,Jorge Campillo,Jorge Campillo,True
Dylan Frittelli,Jordan Gumberg,Yellow,Orange,Calm,Closing,0.6065,0.5660000000000001,0.58625,0.5569,0.5504,0.55365,0.58625,0.55365,Dylan Frittelli,Jordan Gumberg,False
